dataset,n_bits,rounding_threshold,p_error,image_idx,inference_time,prediction,real_tag
dermamnist,5,5,0.008,48,217.51015520095825,5,5
dermamnist,5,5,0.008,49,207.08404922485352,5,5
dermamnist,6,6,0.008,0,387.91157507896423,5,5
dermamnist,6,6,0.008,1,425.9483389854431,1,3
dermamnist,6,6,0.008,2,409.63039684295654,2,4
dermamnist,6,6,0.008,3,407.7091360092163,4,0
dermamnist,6,6,0.008,4,504.13622188568115,5,5
dermamnist,6,6,0.008,5,401.23345613479614,5,5
dermamnist,6,6,0.008,6,394.3657410144806,5,5
dermamnist,6,6,0.008,7,465.2114498615265,5,4
dermamnist,6,6,0.008,8,403.2108533382416,5,5
dermamnist,6,6,0.008,9,392.43404603004456,2,2
dermamnist,6,6,0.008,10,409.5380861759186,1,1
dermamnist,6,6,0.008,11,446.7696557044983,5,5
dermamnist,6,6,0.008,12,398.6375072002411,5,4
dermamnist,6,6,0.008,13,422.0498790740967,5,5
dermamnist,6,6,0.008,14,494.92509388923645,5,5
dermamnist,6,6,0.008,15,457.3518121242523,4,4
dermamnist,6,6,0.008,16,389.95685505867004,5,4
dermamnist,6,6,0.008,17,404.3795278072357,2,2
dermamnist,6,6,0.008,18,393.031907081604,5,5
dermamnist,6,6,0.008,19,429.41910791397095,5,2
dermamnist,6,6,0.008,20,425.01088190078735,5,5
dermamnist,6,6,0.008,21,470.3880310058594,4,5
dermamnist,6,6,0.008,22,403.085098028183,5,5
dermamnist,6,6,0.008,23,410.4097480773926,5,5
dermamnist,6,6,0.008,24,454.7852568626404,5,5
dermamnist,6,6,0.008,25,403.93267464637756,5,5
dermamnist,6,6,0.008,26,411.8262519836426,5,5
dermamnist,6,6,0.008,27,398.35023498535156,5,5
dermamnist,6,6,0.008,28,403.79674220085144,5,5
dermamnist,6,6,0.008,29,393.9513921737671,5,2
dermamnist,6,6,0.008,30,397.0519437789917,5,5
dermamnist,6,6,0.008,31,385.8227889537811,5,5
dermamnist,6,6,0.008,32,388.98100686073303,4,4
dermamnist,6,6,0.008,33,395.4182040691376,2,5
dermamnist,6,6,0.008,34,429.4904901981354,5,2
dermamnist,6,6,0.008,35,383.44477796554565,5,2
dermamnist,6,6,0.008,36,381.1194489002228,5,2
dermamnist,6,6,0.008,37,411.0254876613617,5,5
dermamnist,6,6,0.008,38,398.14814281463623,2,2
dermamnist,6,6,0.008,39,390.10431003570557,2,1
dermamnist,6,6,0.008,40,429.2561218738556,5,5
dermamnist,6,6,0.008,41,408.5591287612915,5,5
dermamnist,6,6,0.008,42,391.47661113739014,5,5
dermamnist,6,6,0.008,43,384.6644139289856,5,5
dermamnist,6,6,0.008,44,418.5542080402374,5,5
dermamnist,6,6,0.008,45,411.1205928325653,1,1
dermamnist,6,6,0.008,46,397.9927673339844,5,5
dermamnist,6,6,0.008,47,403.32816219329834,5,5
dermamnist,6,6,0.008,48,408.9079620838165,5,5
dermamnist,6,6,0.008,49,418.0151119232178,4,5
dermamnist,7,6,0.008,0,518.8435781002045,5,5
dermamnist,7,6,0.008,1,464.68745493888855,1,3
dermamnist,7,6,0.008,2,490.64484000205994,2,4
dermamnist,7,6,0.008,3,490.2075300216675,0,0
dermamnist,7,6,0.008,4,460.4365439414978,5,5
dermamnist,7,6,0.008,5,490.45091104507446,5,5
dermamnist,7,6,0.008,6,471.0712559223175,5,5
dermamnist,7,6,0.008,7,471.08973693847656,4,4
dermamnist,7,6,0.008,8,470.56548595428467,5,5
dermamnist,7,6,0.008,9,490.3655710220337,2,2
dermamnist,7,6,0.008,10,463.6035590171814,1,1
dermamnist,7,6,0.008,11,493.52495884895325,5,5
dermamnist,7,6,0.008,12,504.2699420452118,4,4
dermamnist,7,6,0.008,13,460.94499802589417,5,5
dermamnist,7,6,0.008,14,449.3461217880249,5,5
dermamnist,7,6,0.008,15,513.7725300788879,5,4
dermamnist,7,6,0.008,16,497.28182673454285,5,4
dermamnist,7,6,0.008,17,512.6604399681091,2,2
dermamnist,7,6,0.008,18,452.48300790786743,5,5
dermamnist,7,6,0.008,19,434.62240290641785,5,2
dermamnist,7,6,0.008,20,431.7316679954529,5,5
dermamnist,7,6,0.008,21,427.3951942920685,4,5
dermamnist,7,6,0.008,22,428.3792860507965,4,5
dermamnist,7,6,0.008,23,430.62174010276794,5,5
dermamnist,7,6,0.008,24,517.7959592342377,5,5
dermamnist,7,6,0.008,25,573.8741438388824,5,5
dermamnist,7,6,0.008,26,516.3933930397034,5,5
dermamnist,7,6,0.008,27,497.780070066452,5,5
dermamnist,7,6,0.008,28,428.82842898368835,5,5
dermamnist,7,6,0.008,29,417.40302419662476,5,2
dermamnist,7,6,0.008,30,452.43990778923035,5,5
dermamnist,7,6,0.008,31,429.44768810272217,5,5
dermamnist,7,6,0.008,32,416.8121008872986,4,4
dermamnist,7,6,0.008,33,423.5683379173279,4,5
dermamnist,7,6,0.008,34,447.8592531681061,4,2
dermamnist,7,6,0.008,35,556.369334936142,2,2
dermamnist,7,6,0.008,36,510.1430299282074,1,2
dermamnist,7,6,0.008,37,533.3544838428497,5,5
dermamnist,7,6,0.008,38,490.12962794303894,2,2
dermamnist,7,6,0.008,39,425.45206689834595,5,1
dermamnist,7,6,0.008,40,423.34687089920044,5,5
dermamnist,7,6,0.008,41,424.91551899909973,5,5
dermamnist,7,6,0.008,42,434.32082891464233,5,5
dermamnist,7,6,0.008,43,440.1166949272156,5,5
dermamnist,7,6,0.008,44,427.6255350112915,5,5
dermamnist,7,6,0.008,45,429.08190298080444,5,1
dermamnist,7,6,0.008,46,427.6713330745697,5,5
dermamnist,7,6,0.008,47,468.649756193161,4,5
dermamnist,7,6,0.008,48,510.22757387161255,5,5
dermamnist,7,6,0.008,49,501.49891209602356,5,5
dermamnist,8,6,0.008,0,714.2025022506714,5,5
dermamnist,8,6,0.008,1,655.2082350254059,1,3
dermamnist,8,6,0.008,2,741.9924118518829,2,4
dermamnist,8,6,0.008,3,748.0571031570435,4,0
dermamnist,8,6,0.008,4,724.6801581382751,5,5
dermamnist,8,6,0.008,5,656.5839071273804,5,5
dermamnist,8,6,0.008,6,661.2792477607727,5,5
dermamnist,8,6,0.008,7,651.6340029239655,5,4
dermamnist,8,6,0.008,8,634.9917078018188,5,5
dermamnist,8,6,0.008,9,686.7046179771423,5,2
dermamnist,8,6,0.008,10,642.2161872386932,1,1
dermamnist,8,6,0.008,11,676.7784657478333,5,5
dermamnist,8,6,0.008,12,653.5901250839233,4,4
dermamnist,8,6,0.008,13,652.834389925003,5,5
dermamnist,8,6,0.008,14,689.5968239307404,5,5
dermamnist,8,6,0.008,15,697.9355669021606,5,4
dermamnist,8,6,0.008,16,601.2090690135956,5,4
dermamnist,8,6,0.008,17,649.4807968139648,5,2
dermamnist,8,6,0.008,18,790.5437030792236,5,5
dermamnist,8,6,0.008,19,639.6934680938721,5,2
dermamnist,8,6,0.008,20,571.4322938919067,4,5
dermamnist,8,6,0.008,21,571.0911440849304,5,5
dermamnist,8,6,0.008,22,563.9050030708313,5,5
dermamnist,8,6,0.008,23,561.4214541912079,5,5
dermamnist,8,6,0.008,24,571.8056390285492,5,5
dermamnist,8,6,0.008,25,655.0893540382385,5,5
dermamnist,8,6,0.008,26,643.5662941932678,5,5
dermamnist,8,6,0.008,27,634.39222407341,5,5
dermamnist,8,6,0.008,28,596.4991829395294,5,5
dermamnist,8,6,0.008,29,579.6175191402435,5,2
dermamnist,8,6,0.008,30,576.1327240467072,5,5
dermamnist,8,6,0.008,31,596.0451409816742,5,5
dermamnist,8,6,0.008,32,592.369961977005,4,4
dermamnist,8,6,0.008,33,580.2595579624176,5,5
dermamnist,8,6,0.008,34,702.4035441875458,2,2
dermamnist,8,6,0.008,35,726.8496677875519,2,2
dermamnist,8,6,0.008,36,669.132542848587,2,2
dermamnist,8,6,0.008,37,619.2810251712799,5,5
dermamnist,8,6,0.008,38,598.0778541564941,4,2
dermamnist,8,6,0.008,39,590.4442918300629,5,1
dermamnist,8,6,0.008,40,610.16490483284,5,5
dermamnist,8,6,0.008,41,588.869647026062,5,5
dermamnist,8,6,0.008,42,576.9341061115265,5,5
dermamnist,8,6,0.008,43,576.3499310016632,5,5
dermamnist,8,6,0.008,44,666.2342278957367,5,5
dermamnist,8,6,0.008,45,711.2869310379028,1,1
dermamnist,8,6,0.008,46,689.1108248233795,5,5
dermamnist,8,6,0.008,47,637.4377298355103,2,5
dermamnist,8,6,0.008,48,649.5763030052185,5,5
dermamnist,8,6,0.008,49,612.0307519435883,5,5
