dataset,n_bits,rounding_threshold,p_error,image_idx,inference_time,prediction,real_tag
pneumoniamnist,6,5,0.008,41,106.29991745948792,0,0
pneumoniamnist,6,5,0.008,42,105.87350416183472,0,0
pneumoniamnist,6,5,0.008,43,106.95101571083069,0,0
pneumoniamnist,6,5,0.008,44,106.1623125076294,1,0
pneumoniamnist,6,5,0.008,45,106.60362362861633,1,1
pneumoniamnist,6,5,0.008,46,106.10377717018127,0,0
pneumoniamnist,6,5,0.008,47,105.9437198638916,1,1
pneumoniamnist,6,5,0.008,48,106.63495445251465,1,1
pneumoniamnist,6,5,0.008,49,106.0720727443695,1,1
pneumoniamnist,6,5,0.008,50,105.53108954429626,0,0
pneumoniamnist,6,5,0.008,51,106.87303400039673,1,1
pneumoniamnist,6,5,0.008,52,105.64154648780823,0,0
pneumoniamnist,6,5,0.008,53,105.41399359703064,1,1
pneumoniamnist,6,5,0.008,54,106.06680250167847,0,0
pneumoniamnist,6,5,0.008,55,106.47632193565369,0,0
pneumoniamnist,6,5,0.008,56,105.8258409500122,1,1
pneumoniamnist,6,5,0.008,57,106.4295265674591,1,0
pneumoniamnist,6,5,0.008,58,106.1038384437561,0,0
pneumoniamnist,6,5,0.008,59,105.79226279258728,1,1
pneumoniamnist,6,5,0.008,60,106.01571393013,1,0
pneumoniamnist,6,5,0.008,61,106.56987118721008,1,0
pneumoniamnist,6,5,0.008,62,105.61950039863586,1,0
pneumoniamnist,6,5,0.008,63,105.56185960769653,1,1
pneumoniamnist,6,5,0.008,64,106.23273515701294,1,1
pneumoniamnist,6,5,0.008,65,105.74973678588867,1,1
pneumoniamnist,6,5,0.008,66,105.83759212493896,0,0
pneumoniamnist,6,5,0.008,67,105.99677681922913,1,0
pneumoniamnist,6,5,0.008,68,105.81647205352783,0,0
pneumoniamnist,6,5,0.008,69,105.87404584884644,0,0
pneumoniamnist,6,5,0.008,70,106.1507637500763,1,1
pneumoniamnist,6,5,0.008,71,105.68101644515991,1,0
pneumoniamnist,6,5,0.008,72,106.38027501106262,1,0
pneumoniamnist,6,5,0.008,73,106.09292387962341,1,1
pneumoniamnist,6,5,0.008,74,106.16841149330139,1,1
pneumoniamnist,6,5,0.008,75,105.93734526634216,1,1
pneumoniamnist,6,5,0.008,76,106.12695217132568,0,1
pneumoniamnist,6,5,0.008,77,105.93142795562744,0,0
pneumoniamnist,6,5,0.008,78,106.28975367546082,1,0
pneumoniamnist,6,5,0.008,79,105.5516710281372,1,1
pneumoniamnist,6,5,0.008,80,105.77107167243958,1,1
pneumoniamnist,6,5,0.008,81,105.72109818458557,1,1
pneumoniamnist,6,5,0.008,82,105.61298561096191,1,1
pneumoniamnist,6,5,0.008,83,105.85486197471619,1,0
pneumoniamnist,6,5,0.008,84,105.67418575286865,0,0
pneumoniamnist,6,5,0.008,85,105.8543803691864,0,0
pneumoniamnist,6,5,0.008,86,105.58769965171814,0,0
pneumoniamnist,6,5,0.008,87,106.58958125114441,1,1
pneumoniamnist,6,5,0.008,88,105.33438181877136,0,1
pneumoniamnist,6,5,0.008,89,105.72149062156677,0,0
pneumoniamnist,6,5,0.008,90,105.88973498344421,1,1
pneumoniamnist,6,5,0.008,91,105.49838042259216,1,0
pneumoniamnist,6,5,0.008,92,105.90016627311707,1,1
pneumoniamnist,6,5,0.008,93,106.33870077133179,0,0
pneumoniamnist,6,5,0.008,94,105.73737263679504,1,1
pneumoniamnist,6,5,0.008,95,106.0257785320282,1,1
pneumoniamnist,6,5,0.008,96,106.09097170829773,1,1
pneumoniamnist,6,5,0.008,97,105.9186155796051,0,0
pneumoniamnist,6,5,0.008,98,106.41365671157837,0,0
pneumoniamnist,6,5,0.008,99,105.4477801322937,1,1
pneumoniamnist,6,6,0.008,0,231.31228613853455,1,1
pneumoniamnist,6,6,0.008,1,228.13020038604736,1,0
pneumoniamnist,6,6,0.008,2,229.72693800926208,1,1
pneumoniamnist,6,6,0.008,3,228.66516160964966,0,0
pneumoniamnist,6,6,0.008,4,228.626403093338,1,1
pneumoniamnist,6,6,0.008,5,228.66765713691711,1,1
pneumoniamnist,6,6,0.008,6,228.7033245563507,1,1
pneumoniamnist,6,6,0.008,7,229.47573375701904,1,1
pneumoniamnist,6,6,0.008,8,229.07147574424744,1,1
pneumoniamnist,6,6,0.008,9,229.14275217056274,1,0
pneumoniamnist,6,6,0.008,10,228.78504848480225,1,1
pneumoniamnist,6,6,0.008,11,229.39071536064148,1,1
pneumoniamnist,6,6,0.008,12,228.15294885635376,1,1
pneumoniamnist,6,6,0.008,13,229.75074887275696,1,1
pneumoniamnist,6,6,0.008,14,228.5355896949768,1,1
pneumoniamnist,6,6,0.008,15,228.10111355781555,1,1
pneumoniamnist,6,6,0.008,16,228.70595455169678,1,1
pneumoniamnist,6,6,0.008,17,229.2877790927887,1,1
pneumoniamnist,6,6,0.008,18,228.85935258865356,1,1
pneumoniamnist,6,6,0.008,19,229.20044612884521,0,0
pneumoniamnist,6,6,0.008,20,229.33290910720825,0,0
pneumoniamnist,6,6,0.008,21,228.6264684200287,1,1
pneumoniamnist,6,6,0.008,22,228.14039874076843,1,1
pneumoniamnist,6,6,0.008,23,229.13194966316223,1,1
pneumoniamnist,6,6,0.008,24,229.86545157432556,1,1
pneumoniamnist,6,6,0.008,25,228.52010011672974,0,0
pneumoniamnist,6,6,0.008,26,228.07783937454224,1,1
pneumoniamnist,6,6,0.008,27,228.04025506973267,0,0
pneumoniamnist,6,6,0.008,28,228.7284038066864,1,0
pneumoniamnist,6,6,0.008,29,228.25777411460876,1,1
pneumoniamnist,6,6,0.008,30,228.7108130455017,1,0
pneumoniamnist,6,6,0.008,31,229.78970098495483,1,1
pneumoniamnist,6,6,0.008,32,229.1830337047577,1,1
pneumoniamnist,6,6,0.008,33,228.64357709884644,1,1
pneumoniamnist,6,6,0.008,34,228.92296600341797,1,1
pneumoniamnist,6,6,0.008,35,228.79365348815918,1,1
pneumoniamnist,6,6,0.008,36,230.0353581905365,0,0
pneumoniamnist,6,6,0.008,37,228.21310377120972,1,1
pneumoniamnist,6,6,0.008,38,229.04885911941528,0,0
pneumoniamnist,6,6,0.008,39,228.42076659202576,1,0
pneumoniamnist,6,6,0.008,40,229.0847909450531,1,1
pneumoniamnist,6,6,0.008,41,228.40767359733582,0,0
pneumoniamnist,6,6,0.008,42,229.16457605361938,0,0
pneumoniamnist,6,6,0.008,43,229.27479100227356,0,0
pneumoniamnist,6,6,0.008,44,228.5657262802124,1,0
pneumoniamnist,6,6,0.008,45,228.9452428817749,1,1
pneumoniamnist,6,6,0.008,46,228.6909420490265,0,0
pneumoniamnist,6,6,0.008,47,228.01473689079285,1,1
pneumoniamnist,6,6,0.008,48,228.44773149490356,1,1
pneumoniamnist,6,6,0.008,49,228.6980299949646,1,1
pneumoniamnist,6,6,0.008,50,227.91272807121277,0,0
pneumoniamnist,6,6,0.008,51,229.02119207382202,1,1
pneumoniamnist,6,6,0.008,52,228.415429353714,0,0
pneumoniamnist,6,6,0.008,53,228.83232641220093,1,1
pneumoniamnist,6,6,0.008,54,229.10744738578796,0,0
pneumoniamnist,6,6,0.008,55,228.3213357925415,0,0
pneumoniamnist,6,6,0.008,56,228.933776140213,1,1
pneumoniamnist,6,6,0.008,57,229.23931765556335,1,0
pneumoniamnist,6,6,0.008,58,228.3314528465271,0,0
pneumoniamnist,6,6,0.008,59,228.50063681602478,1,1
pneumoniamnist,6,6,0.008,60,228.95505571365356,0,0
pneumoniamnist,6,6,0.008,61,228.79571628570557,1,0
pneumoniamnist,6,6,0.008,62,229.11320233345032,0,0
pneumoniamnist,6,6,0.008,63,228.75717282295227,1,1
pneumoniamnist,6,6,0.008,64,227.8516571521759,1,1
pneumoniamnist,6,6,0.008,65,227.87477684020996,1,1
pneumoniamnist,6,6,0.008,66,228.76690673828125,0,0
pneumoniamnist,6,6,0.008,67,228.2869110107422,1,0
pneumoniamnist,6,6,0.008,68,229.0231010913849,0,0
pneumoniamnist,6,6,0.008,69,228.63161945343018,0,0
pneumoniamnist,6,6,0.008,70,228.54484963417053,1,1
pneumoniamnist,6,6,0.008,71,229.546480178833,1,0
pneumoniamnist,6,6,0.008,72,228.2501940727234,0,0
pneumoniamnist,6,6,0.008,73,228.58395671844482,1,1
pneumoniamnist,6,6,0.008,74,228.3376395702362,1,1
pneumoniamnist,6,6,0.008,75,229.91106915473938,1,1
pneumoniamnist,6,6,0.008,76,228.22340202331543,1,1
pneumoniamnist,6,6,0.008,77,228.4262924194336,0,0
pneumoniamnist,6,6,0.008,78,229.53388357162476,1,0
pneumoniamnist,6,6,0.008,79,228.2923617362976,1,1
pneumoniamnist,6,6,0.008,80,228.40101027488708,1,1
pneumoniamnist,6,6,0.008,81,229.14579677581787,1,1
pneumoniamnist,6,6,0.008,82,229.32204604148865,1,1
pneumoniamnist,6,6,0.008,83,229.25801730155945,1,0
pneumoniamnist,6,6,0.008,84,227.76725006103516,0,0
pneumoniamnist,6,6,0.008,85,229.34511756896973,0,0
pneumoniamnist,6,6,0.008,86,228.20281052589417,0,0
pneumoniamnist,6,6,0.008,87,230.27992177009583,1,1
pneumoniamnist,6,6,0.008,88,228.9034698009491,0,1
pneumoniamnist,6,6,0.008,89,228.6250650882721,0,0
pneumoniamnist,6,6,0.008,90,229.05498600006104,1,1
pneumoniamnist,6,6,0.008,91,228.97822046279907,1,0
pneumoniamnist,6,6,0.008,92,229.15598154067993,1,1
pneumoniamnist,6,6,0.008,93,228.80349493026733,0,0
pneumoniamnist,6,6,0.008,94,228.2461302280426,1,1
pneumoniamnist,6,6,0.008,95,229.94036889076233,1,1
pneumoniamnist,6,6,0.008,96,228.2905933856964,1,1
pneumoniamnist,6,6,0.008,97,228.5786097049713,0,0
pneumoniamnist,6,6,0.008,98,229.07162618637085,0,0
pneumoniamnist,6,6,0.008,99,228.8678150177002,1,1
pneumoniamnist,7,5,0.008,0,194.56966948509216,1,1
pneumoniamnist,7,5,0.008,1,192.95157027244568,1,0
pneumoniamnist,7,5,0.008,2,193.51288533210754,1,1
pneumoniamnist,7,5,0.008,3,192.91636538505554,0,0
pneumoniamnist,7,5,0.008,4,193.87829446792603,1,1
pneumoniamnist,7,5,0.008,5,192.7950201034546,1,1
pneumoniamnist,7,5,0.008,6,195.371985912323,1,1
pneumoniamnist,7,5,0.008,7,193.11387634277344,1,1
pneumoniamnist,7,5,0.008,8,194.47405862808228,1,1
pneumoniamnist,7,5,0.008,9,195.05915570259094,1,0
pneumoniamnist,7,5,0.008,10,193.77438044548035,1,1
pneumoniamnist,7,5,0.008,11,195.15383958816528,1,1
pneumoniamnist,7,5,0.008,12,194.97547721862793,1,1
pneumoniamnist,7,5,0.008,13,194.26802587509155,1,1
pneumoniamnist,7,5,0.008,14,193.70508885383606,1,1
pneumoniamnist,7,5,0.008,15,193.6610598564148,1,1
pneumoniamnist,7,5,0.008,16,194.20148849487305,1,1
pneumoniamnist,7,5,0.008,17,193.75113010406494,1,1
pneumoniamnist,7,5,0.008,18,194.09830045700073,1,1
pneumoniamnist,7,5,0.008,19,193.31732821464539,0,0
pneumoniamnist,7,5,0.008,20,193.76462602615356,0,0
pneumoniamnist,7,5,0.008,21,193.9588165283203,1,1
pneumoniamnist,7,5,0.008,22,193.34946513175964,1,1
pneumoniamnist,7,5,0.008,23,194.42577457427979,1,1
pneumoniamnist,7,5,0.008,24,193.11860585212708,1,1
pneumoniamnist,7,5,0.008,25,193.7341845035553,0,0
pneumoniamnist,7,5,0.008,26,194.48818969726562,1,1
pneumoniamnist,7,5,0.008,27,193.8979594707489,0,0
pneumoniamnist,7,5,0.008,28,193.5494213104248,1,0
pneumoniamnist,7,5,0.008,29,195.61102414131165,1,1
pneumoniamnist,7,5,0.008,30,193.7235448360443,1,0
pneumoniamnist,7,5,0.008,31,195.54594779014587,1,1
pneumoniamnist,7,5,0.008,32,194.41353607177734,1,1
pneumoniamnist,7,5,0.008,33,193.55033016204834,1,1
pneumoniamnist,7,5,0.008,34,193.1774764060974,1,1
pneumoniamnist,7,5,0.008,35,194.7994990348816,1,1
pneumoniamnist,7,5,0.008,36,195.47515726089478,0,0
pneumoniamnist,7,5,0.008,37,193.65411114692688,1,1
pneumoniamnist,7,5,0.008,38,192.83695912361145,0,0
pneumoniamnist,7,5,0.008,39,193.4730134010315,1,0
pneumoniamnist,7,5,0.008,40,194.4382095336914,1,1
pneumoniamnist,7,5,0.008,41,193.1873073577881,0,0
pneumoniamnist,7,5,0.008,42,193.3433916568756,0,0
pneumoniamnist,7,5,0.008,43,195.67495369911194,0,0
pneumoniamnist,7,5,0.008,44,195.12514853477478,1,0
pneumoniamnist,7,5,0.008,45,194.5320062637329,1,1
pneumoniamnist,7,5,0.008,46,193.63040471076965,0,0
pneumoniamnist,7,5,0.008,47,195.16785645484924,1,1
pneumoniamnist,7,5,0.008,48,193.32644772529602,1,1
