dataset,n_bits,rounding_threshold,p_error,image_idx,inference_time,prediction,real_tag
tissuemnist,5,6,0.008,3,155.02763748168945,0,0
tissuemnist,5,6,0.008,4,155.15922212600708,3,7
tissuemnist,5,6,0.008,5,155.23370122909546,6,7
tissuemnist,5,6,0.008,6,155.58358883857727,6,6
tissuemnist,5,6,0.008,7,155.26457047462463,3,6
tissuemnist,5,6,0.008,8,154.82340455055237,6,0
tissuemnist,5,6,0.008,9,155.19865369796753,6,0
tissuemnist,5,6,0.008,10,155.0103645324707,6,6
tissuemnist,5,6,0.008,11,155.07408118247986,0,1
tissuemnist,5,6,0.008,12,154.95182490348816,3,3
tissuemnist,5,6,0.008,13,155.64891266822815,6,4
tissuemnist,5,6,0.008,14,155.14480066299438,3,6
tissuemnist,5,6,0.008,15,155.57835412025452,6,6
tissuemnist,5,6,0.008,16,155.20649528503418,6,0
tissuemnist,5,6,0.008,17,154.6691529750824,6,0
tissuemnist,5,6,0.008,18,154.78621697425842,6,6
tissuemnist,5,6,0.008,19,154.9466552734375,0,7
tissuemnist,5,6,0.008,20,154.8900864124298,2,3
tissuemnist,5,6,0.008,21,154.21548175811768,0,7
tissuemnist,5,6,0.008,22,155.36034059524536,6,7
tissuemnist,5,6,0.008,23,154.8739504814148,3,0
tissuemnist,5,6,0.008,24,155.10322856903076,3,4
tissuemnist,5,6,0.008,25,154.67584776878357,3,4
tissuemnist,5,6,0.008,26,154.82352113723755,3,4
tissuemnist,5,6,0.008,27,154.87810039520264,3,2
tissuemnist,5,6,0.008,28,154.53942275047302,6,0
tissuemnist,5,6,0.008,29,154.84020924568176,6,5
tissuemnist,5,6,0.008,30,155.07832741737366,0,0
tissuemnist,5,6,0.008,31,155.68383026123047,6,0
tissuemnist,5,6,0.008,32,154.92075729370117,6,6
tissuemnist,5,6,0.008,33,154.90052819252014,6,6
tissuemnist,5,6,0.008,34,155.11493587493896,6,0
tissuemnist,5,6,0.008,35,154.6754276752472,0,6
tissuemnist,5,6,0.008,36,154.71810960769653,0,0
tissuemnist,5,6,0.008,37,155.07157969474792,0,0
tissuemnist,5,6,0.008,38,154.85125708580017,6,6
tissuemnist,5,6,0.008,39,154.78216886520386,6,1
tissuemnist,5,6,0.008,40,154.48194909095764,3,3
tissuemnist,5,6,0.008,41,154.58988785743713,3,0
tissuemnist,5,6,0.008,42,155.03442692756653,6,6
tissuemnist,5,6,0.008,43,154.61906051635742,3,6
tissuemnist,5,6,0.008,44,155.55597257614136,6,7
tissuemnist,5,6,0.008,45,154.923921585083,0,0
tissuemnist,5,6,0.008,46,154.64085030555725,3,7
tissuemnist,5,6,0.008,47,154.83771777153015,6,6
tissuemnist,5,6,0.008,48,154.8503758907318,6,7
tissuemnist,5,6,0.008,49,155.50664925575256,6,7
tissuemnist,5,6,0.008,50,155.15679049491882,6,0
tissuemnist,5,6,0.008,51,155.46902179718018,6,0
tissuemnist,5,6,0.008,52,155.48850560188293,0,1
tissuemnist,5,6,0.008,53,155.21862864494324,3,2
tissuemnist,5,6,0.008,54,154.91881132125854,3,4
tissuemnist,5,6,0.008,55,155.19590210914612,6,6
tissuemnist,5,6,0.008,56,155.90216994285583,6,7
tissuemnist,5,6,0.008,57,154.5343940258026,6,7
tissuemnist,5,6,0.008,58,155.15237760543823,6,0
tissuemnist,5,6,0.008,59,155.3453233242035,6,6
tissuemnist,5,6,0.008,60,154.9516327381134,6,6
tissuemnist,5,6,0.008,61,155.24946546554565,3,3
tissuemnist,5,6,0.008,62,154.88108110427856,6,6
tissuemnist,5,6,0.008,63,155.3831341266632,3,6
tissuemnist,5,6,0.008,64,154.95349597930908,3,2
tissuemnist,5,6,0.008,65,155.3317985534668,6,0
tissuemnist,5,6,0.008,66,155.0062291622162,3,0
tissuemnist,5,6,0.008,67,154.58242845535278,0,0
tissuemnist,5,6,0.008,68,155.0144395828247,6,0
tissuemnist,5,6,0.008,69,155.69762778282166,6,0
tissuemnist,5,6,0.008,70,155.2685730457306,3,4
tissuemnist,5,6,0.008,71,154.72980904579163,0,0
tissuemnist,5,6,0.008,72,155.01665663719177,3,2
tissuemnist,5,6,0.008,73,155.6887924671173,3,0
tissuemnist,5,6,0.008,74,155.9104344844818,3,0
tissuemnist,5,6,0.008,75,155.23081493377686,6,0
tissuemnist,5,6,0.008,76,155.8742072582245,6,6
tissuemnist,5,6,0.008,77,154.94230842590332,6,6
tissuemnist,5,6,0.008,78,155.43275809288025,6,0
tissuemnist,5,6,0.008,79,155.65423345565796,3,3
tissuemnist,5,6,0.008,80,155.43410110473633,3,3
tissuemnist,5,6,0.008,81,155.79076623916626,3,0
tissuemnist,5,6,0.008,82,155.96582508087158,6,6
tissuemnist,5,6,0.008,83,155.44567823410034,6,0
tissuemnist,5,6,0.008,84,155.69600629806519,6,6
tissuemnist,5,6,0.008,85,155.5423345565796,3,6
tissuemnist,5,6,0.008,86,155.1745355129242,3,0
tissuemnist,5,6,0.008,87,154.81605792045593,3,0
tissuemnist,5,6,0.008,88,155.35450673103333,4,5
tissuemnist,5,6,0.008,89,155.26301097869873,0,3
tissuemnist,5,6,0.008,90,155.49525952339172,0,1
tissuemnist,5,6,0.008,91,155.2559003829956,6,6
tissuemnist,5,6,0.008,92,154.98967742919922,3,3
tissuemnist,5,6,0.008,93,155.30166578292847,0,1
tissuemnist,5,6,0.008,94,154.33280491828918,6,0
tissuemnist,5,6,0.008,95,155.4161717891693,0,6
tissuemnist,5,6,0.008,96,154.75685095787048,6,6
tissuemnist,5,6,0.008,97,154.71021842956543,6,6
tissuemnist,5,6,0.008,98,155.4293031692505,0,0
tissuemnist,5,6,0.008,99,155.03595066070557,0,0
tissuemnist,6,5,0.008,0,109.87406921386719,0,0
tissuemnist,6,5,0.008,1,106.16469764709473,6,6
tissuemnist,6,5,0.008,2,105.98926162719727,6,7
tissuemnist,6,5,0.008,3,106.12932109832764,6,0
tissuemnist,6,5,0.008,4,105.91725325584412,6,7
tissuemnist,6,5,0.008,5,106.19975543022156,6,7
tissuemnist,6,5,0.008,6,105.95654082298279,6,6
tissuemnist,6,5,0.008,7,106.39333033561707,6,6
tissuemnist,6,5,0.008,8,106.15805268287659,6,0
tissuemnist,6,5,0.008,9,106.5790627002716,6,0
tissuemnist,6,5,0.008,10,106.45035791397095,0,6
tissuemnist,6,5,0.008,11,105.95327806472778,6,1
tissuemnist,6,5,0.008,12,105.6436402797699,6,3
tissuemnist,6,5,0.008,13,106.16459012031555,6,4
tissuemnist,6,5,0.008,14,106.27902340888977,6,6
tissuemnist,6,5,0.008,15,105.77899074554443,6,6
tissuemnist,6,5,0.008,16,106.0609700679779,6,0
tissuemnist,6,5,0.008,17,106.28817486763,6,0
tissuemnist,6,5,0.008,18,106.35975980758667,0,6
tissuemnist,6,5,0.008,19,106.27749443054199,6,7
tissuemnist,6,5,0.008,20,105.96869564056396,6,3
tissuemnist,6,5,0.008,21,106.31015372276306,6,7
tissuemnist,6,5,0.008,22,106.08209896087646,6,7
tissuemnist,6,5,0.008,23,106.93591213226318,6,0
tissuemnist,6,5,0.008,24,105.9860565662384,6,4
tissuemnist,6,5,0.008,25,106.4756121635437,6,4
tissuemnist,6,5,0.008,26,106.1418125629425,0,4
tissuemnist,6,5,0.008,27,106.49406313896179,6,2
tissuemnist,6,5,0.008,28,106.2074522972107,6,0
tissuemnist,6,5,0.008,29,105.91865420341492,6,5
tissuemnist,6,5,0.008,30,106.485178232193,3,0
tissuemnist,6,5,0.008,31,106.1511344909668,6,0
tissuemnist,6,5,0.008,32,106.19739603996277,6,6
tissuemnist,6,5,0.008,33,105.86880612373352,6,6
tissuemnist,6,5,0.008,34,106.07267189025879,6,0
tissuemnist,6,5,0.008,35,105.90054178237915,6,6
tissuemnist,6,5,0.008,36,105.897043466568,6,0
tissuemnist,6,5,0.008,37,106.19144988059998,6,0
tissuemnist,6,5,0.008,38,105.96759510040283,6,6
tissuemnist,6,5,0.008,39,106.14174008369446,6,1
tissuemnist,6,5,0.008,40,106.09284448623657,6,3
tissuemnist,6,5,0.008,41,105.84855771064758,6,0
tissuemnist,6,5,0.008,42,106.59857273101807,6,6
tissuemnist,6,5,0.008,43,106.12924146652222,6,6
tissuemnist,6,5,0.008,44,105.76724052429199,6,7
tissuemnist,6,5,0.008,45,105.9613151550293,0,0
tissuemnist,6,5,0.008,46,106.34329533576965,6,7
tissuemnist,6,5,0.008,47,105.83166790008545,6,6
tissuemnist,6,5,0.008,48,106.12356233596802,6,7
tissuemnist,6,5,0.008,49,106.75204825401306,0,7
tissuemnist,6,5,0.008,50,106.94362425804138,6,0
tissuemnist,6,5,0.008,51,106.1219265460968,6,0
tissuemnist,6,5,0.008,52,106.58118081092834,6,1
tissuemnist,6,5,0.008,53,106.2655200958252,6,2
tissuemnist,6,5,0.008,54,106.09209704399109,6,4
tissuemnist,6,5,0.008,55,106.2290427684784,6,6
tissuemnist,6,5,0.008,56,105.74120664596558,0,7
tissuemnist,6,5,0.008,57,105.64550518989563,6,7
tissuemnist,6,5,0.008,58,105.93028426170349,6,0
tissuemnist,6,5,0.008,59,106.65613532066345,6,6
tissuemnist,6,5,0.008,60,106.06468057632446,6,6
tissuemnist,6,5,0.008,61,105.87126755714417,6,3
tissuemnist,6,5,0.008,62,106.6433413028717,6,6
tissuemnist,6,5,0.008,63,106.86392617225647,1,6
tissuemnist,6,5,0.008,64,106.10088515281677,6,2
tissuemnist,6,5,0.008,65,105.9815719127655,6,0
tissuemnist,6,5,0.008,66,105.97574234008789,0,0
tissuemnist,6,5,0.008,67,105.95534372329712,6,0
tissuemnist,6,5,0.008,68,106.16168880462646,6,0
tissuemnist,6,5,0.008,69,105.97534966468811,6,0
tissuemnist,6,5,0.008,70,106.03681683540344,6,4
tissuemnist,6,5,0.008,71,105.67935538291931,6,0
tissuemnist,6,5,0.008,72,106.27515721321106,3,2
tissuemnist,6,5,0.008,73,106.46138072013855,6,0
tissuemnist,6,5,0.008,74,106.09581708908081,6,0
tissuemnist,6,5,0.008,75,105.8290901184082,6,0
tissuemnist,6,5,0.008,76,106.10700178146362,6,6
tissuemnist,6,5,0.008,77,106.46282029151917,6,6
tissuemnist,6,5,0.008,78,106.55602526664734,6,0
tissuemnist,6,5,0.008,79,106.46076846122742,6,3
tissuemnist,6,5,0.008,80,106.18987989425659,6,3
tissuemnist,6,5,0.008,81,106.42263674736023,6,0
tissuemnist,6,5,0.008,82,106.57876229286194,6,6
tissuemnist,6,5,0.008,83,106.31417489051819,6,0
tissuemnist,6,5,0.008,84,106.36606121063232,6,6
tissuemnist,6,5,0.008,85,106.35886693000793,0,6
tissuemnist,6,5,0.008,86,106.46603345870972,6,0
tissuemnist,6,5,0.008,87,105.99533343315125,6,0
tissuemnist,6,5,0.008,88,106.26945066452026,6,5
tissuemnist,6,5,0.008,89,106.06944394111633,6,3
tissuemnist,6,5,0.008,90,106.55143094062805,6,1
tissuemnist,6,5,0.008,91,106.06049180030823,6,6
tissuemnist,6,5,0.008,92,106.36217474937439,6,3
tissuemnist,6,5,0.008,93,106.36203193664551,6,1
tissuemnist,6,5,0.008,94,105.83324980735779,6,0
tissuemnist,6,5,0.008,95,106.28568315505981,6,6
tissuemnist,6,5,0.008,96,106.01227617263794,6,6
tissuemnist,6,5,0.008,97,106.256112575531,6,6
tissuemnist,6,5,0.008,98,105.98456573486328,6,0
tissuemnist,6,5,0.008,99,106.15852212905884,0,0
tissuemnist,6,6,0.008,0,193.86008596420288,6,0
tissuemnist,6,6,0.008,1,191.06721019744873,6,6
tissuemnist,6,6,0.008,2,191.5481662750244,4,7
tissuemnist,6,6,0.008,3,191.88921403884888,6,0
tissuemnist,6,6,0.008,4,190.5906116962433,0,7
tissuemnist,6,6,0.008,5,191.16812300682068,6,7
tissuemnist,6,6,0.008,6,191.2735562324524,6,6
tissuemnist,6,6,0.008,7,191.6276454925537,6,6
tissuemnist,6,6,0.008,8,191.27107572555542,0,0
tissuemnist,6,6,0.008,9,191.39120268821716,0,0
tissuemnist,6,6,0.008,10,191.7931613922119,6,6
tissuemnist,6,6,0.008,11,191.8300485610962,0,1
tissuemnist,6,6,0.008,12,191.65925478935242,6,3
tissuemnist,6,6,0.008,13,191.27302646636963,6,4
tissuemnist,6,6,0.008,14,191.03445959091187,3,6
tissuemnist,6,6,0.008,15,191.62495112419128,0,6
tissuemnist,6,6,0.008,16,192.61951112747192,6,0
tissuemnist,6,6,0.008,17,191.8488368988037,6,0
tissuemnist,6,6,0.008,18,190.93641209602356,6,6
tissuemnist,6,6,0.008,19,191.41240668296814,6,7
tissuemnist,6,6,0.008,20,191.39852237701416,0,3
tissuemnist,6,6,0.008,21,191.41110801696777,0,7
tissuemnist,6,6,0.008,22,192.32593083381653,6,7
tissuemnist,6,6,0.008,23,191.82587337493896,0,0
tissuemnist,6,6,0.008,24,191.70250844955444,6,4
tissuemnist,6,6,0.008,25,192.3717496395111,0,4
tissuemnist,6,6,0.008,26,191.2326021194458,5,4
tissuemnist,6,6,0.008,27,191.9839358329773,3,2
tissuemnist,6,6,0.008,28,191.86811232566833,0,0
tissuemnist,6,6,0.008,29,191.93489575386047,4,5
tissuemnist,6,6,0.008,30,191.1945481300354,0,0
tissuemnist,6,6,0.008,31,192.3657443523407,0,0
tissuemnist,6,6,0.008,32,191.47539925575256,6,6
tissuemnist,6,6,0.008,33,192.0867621898651,6,6
tissuemnist,6,6,0.008,34,192.453773021698,6,0
tissuemnist,6,6,0.008,35,192.08585214614868,6,6
tissuemnist,6,6,0.008,36,191.47245383262634,0,0
tissuemnist,6,6,0.008,37,191.3899712562561,0,0
tissuemnist,6,6,0.008,38,191.68645238876343,6,6
tissuemnist,6,6,0.008,39,191.2308807373047,0,1
tissuemnist,6,6,0.008,40,191.9874029159546,0,3
tissuemnist,6,6,0.008,41,191.36586165428162,6,0
tissuemnist,6,6,0.008,42,191.47348141670227,0,6
tissuemnist,6,6,0.008,43,191.71963953971863,3,6
tissuemnist,6,6,0.008,44,191.65462446212769,6,7
tissuemnist,6,6,0.008,45,191.2033667564392,0,0
tissuemnist,6,6,0.008,46,191.80151414871216,0,7
tissuemnist,6,6,0.008,47,192.4095435142517,6,6
tissuemnist,6,6,0.008,48,191.3070957660675,0,7
tissuemnist,6,6,0.008,49,191.7046194076538,6,7
tissuemnist,6,6,0.008,50,191.98905992507935,6,0
tissuemnist,6,6,0.008,51,191.68649411201477,6,0
tissuemnist,6,6,0.008,52,191.64825010299683,0,1
tissuemnist,6,6,0.008,53,191.2897012233734,3,2
tissuemnist,6,6,0.008,54,192.63384914398193,0,4
tissuemnist,6,6,0.008,55,191.3924424648285,6,6
tissuemnist,6,6,0.008,56,192.32972502708435,6,7
tissuemnist,6,6,0.008,57,191.7570343017578,6,7
tissuemnist,6,6,0.008,58,191.24797868728638,0,0
tissuemnist,6,6,0.008,59,190.43257904052734,6,6
tissuemnist,6,6,0.008,60,191.48153400421143,0,6
tissuemnist,6,6,0.008,61,191.20159554481506,3,3
tissuemnist,6,6,0.008,62,191.35525226593018,6,6
tissuemnist,6,6,0.008,63,191.37309408187866,6,6
tissuemnist,6,6,0.008,64,192.29913592338562,3,2
tissuemnist,6,6,0.008,65,191.40400910377502,6,0
tissuemnist,6,6,0.008,66,191.26238131523132,0,0
tissuemnist,6,6,0.008,67,191.611483335495,0,0
tissuemnist,6,6,0.008,68,191.18792748451233,0,0
tissuemnist,6,6,0.008,69,191.53327584266663,0,0
tissuemnist,6,6,0.008,70,191.7669062614441,4,4
tissuemnist,6,6,0.008,71,191.6474142074585,6,0
tissuemnist,6,6,0.008,72,191.96615934371948,4,2
tissuemnist,6,6,0.008,73,192.19161462783813,0,0
tissuemnist,6,6,0.008,74,192.15628361701965,0,0
tissuemnist,6,6,0.008,75,190.81847858428955,6,0
tissuemnist,6,6,0.008,76,191.20721697807312,0,6
tissuemnist,6,6,0.008,77,192.1826593875885,6,6
tissuemnist,6,6,0.008,78,191.02333664894104,6,0
tissuemnist,6,6,0.008,79,191.49187970161438,3,3
tissuemnist,6,6,0.008,80,192.15587425231934,3,3
tissuemnist,6,6,0.008,81,191.4714596271515,0,0
tissuemnist,6,6,0.008,82,191.37814807891846,6,6
tissuemnist,6,6,0.008,83,191.5427803993225,6,0
tissuemnist,6,6,0.008,84,190.80294680595398,6,6
tissuemnist,6,6,0.008,85,191.53250980377197,3,6
tissuemnist,6,6,0.008,86,191.868004322052,0,0
tissuemnist,6,6,0.008,87,192.15196704864502,3,0
tissuemnist,6,6,0.008,88,191.6750681400299,0,5
tissuemnist,6,6,0.008,89,191.96460223197937,0,3
tissuemnist,6,6,0.008,90,191.4789113998413,0,1
tissuemnist,6,6,0.008,91,191.2952036857605,6,6
tissuemnist,6,6,0.008,92,191.61044764518738,4,3
tissuemnist,6,6,0.008,93,191.052325963974,0,1
tissuemnist,6,6,0.008,94,191.82744193077087,0,0
tissuemnist,6,6,0.008,95,191.16185593605042,6,6
tissuemnist,6,6,0.008,96,191.2499692440033,6,6
tissuemnist,6,6,0.008,97,191.10301756858826,6,6
tissuemnist,6,6,0.008,98,191.70709872245789,0,0
tissuemnist,6,6,0.008,99,191.518892288208,0,0
tissuemnist,7,5,0.008,0,164.9146592617035,6,0
tissuemnist,7,5,0.008,1,163.89129614830017,6,6
tissuemnist,7,5,0.008,2,163.91622161865234,0,7
tissuemnist,7,5,0.008,3,163.74586009979248,6,0
tissuemnist,7,5,0.008,4,163.67092633247375,6,7
tissuemnist,7,5,0.008,5,163.54371786117554,6,7
tissuemnist,7,5,0.008,6,163.9788179397583,0,6
tissuemnist,7,5,0.008,7,163.5786280632019,6,6
tissuemnist,7,5,0.008,8,163.61466813087463,6,0
tissuemnist,7,5,0.008,9,163.779878616333,6,0
tissuemnist,7,5,0.008,10,163.83995294570923,6,6
tissuemnist,7,5,0.008,11,163.75603795051575,0,1
tissuemnist,7,5,0.008,12,163.48428750038147,6,3
tissuemnist,7,5,0.008,13,163.6611614227295,6,4
tissuemnist,7,5,0.008,14,163.33353972434998,6,6
tissuemnist,7,5,0.008,15,163.50214505195618,6,6
tissuemnist,7,5,0.008,16,163.50575518608093,6,0
tissuemnist,7,5,0.008,17,163.32637882232666,6,0
tissuemnist,7,5,0.008,18,163.44799041748047,6,6
tissuemnist,7,5,0.008,19,163.20544719696045,6,7
tissuemnist,7,5,0.008,20,163.78343296051025,3,3
tissuemnist,7,5,0.008,21,163.8892903327942,6,7
tissuemnist,7,5,0.008,22,163.89443182945251,6,7
tissuemnist,7,5,0.008,23,164.2187352180481,6,0
tissuemnist,7,5,0.008,24,163.36772346496582,6,4
tissuemnist,7,5,0.008,25,163.94962239265442,6,4
tissuemnist,7,5,0.008,26,164.12826800346375,3,4
tissuemnist,7,5,0.008,27,163.70431780815125,6,2
tissuemnist,7,5,0.008,28,163.6929349899292,6,0
tissuemnist,7,5,0.008,29,163.7416808605194,6,5
tissuemnist,7,5,0.008,30,163.49547004699707,6,0
tissuemnist,7,5,0.008,31,163.43982768058777,6,0
tissuemnist,7,5,0.008,32,164.17674231529236,6,6
tissuemnist,7,5,0.008,33,163.62550830841064,0,6
tissuemnist,7,5,0.008,34,164.0647485256195,6,0
tissuemnist,7,5,0.008,35,164.3711097240448,0,6
tissuemnist,7,5,0.008,36,163.68748879432678,0,0
tissuemnist,7,5,0.008,37,164.32918977737427,6,0
tissuemnist,7,5,0.008,38,163.37397575378418,6,6
tissuemnist,7,5,0.008,39,164.51626873016357,6,1
tissuemnist,7,5,0.008,40,163.6044511795044,6,3
tissuemnist,7,5,0.008,41,164.13002967834473,6,0
tissuemnist,7,5,0.008,42,163.81719732284546,6,6
tissuemnist,7,5,0.008,43,164.10495114326477,6,6
tissuemnist,7,5,0.008,44,164.22762060165405,6,7
tissuemnist,7,5,0.008,45,164.0250117778778,6,0
tissuemnist,7,5,0.008,46,163.53475952148438,6,7
tissuemnist,7,5,0.008,47,164.1615333557129,6,6
tissuemnist,7,5,0.008,48,164.13031387329102,6,7
tissuemnist,7,5,0.008,49,163.60023760795593,6,7
tissuemnist,7,5,0.008,50,163.86477518081665,0,0
tissuemnist,7,5,0.008,51,163.60687685012817,6,0
tissuemnist,7,5,0.008,52,163.89999985694885,0,1
tissuemnist,7,5,0.008,53,163.56219291687012,0,2
tissuemnist,7,5,0.008,54,164.45840764045715,6,4
tissuemnist,7,5,0.008,55,163.50935316085815,6,6
tissuemnist,7,5,0.008,56,163.56809282302856,6,7
tissuemnist,7,5,0.008,57,164.02720832824707,6,7
tissuemnist,7,5,0.008,58,163.6419599056244,6,0
tissuemnist,7,5,0.008,59,164.0159788131714,0,6
tissuemnist,7,5,0.008,60,163.96298694610596,6,6
tissuemnist,7,5,0.008,61,164.28803706169128,6,3
tissuemnist,7,5,0.008,62,163.87741231918335,6,6
tissuemnist,7,5,0.008,63,164.4125645160675,6,6
tissuemnist,7,5,0.008,64,163.82230138778687,3,2
tissuemnist,7,5,0.008,65,164.2805244922638,0,0
tissuemnist,7,5,0.008,66,163.1204674243927,6,0
tissuemnist,7,5,0.008,67,162.98358869552612,6,0
tissuemnist,7,5,0.008,68,163.95159196853638,6,0
tissuemnist,7,5,0.008,69,163.79218292236328,6,0
tissuemnist,7,5,0.008,70,163.6682732105255,6,4
tissuemnist,7,5,0.008,71,163.33000779151917,6,0
tissuemnist,7,5,0.008,72,163.55662488937378,0,2
tissuemnist,7,5,0.008,73,164.11942195892334,6,0
tissuemnist,7,5,0.008,74,163.541996717453,6,0
tissuemnist,7,5,0.008,75,163.51070380210876,6,0
tissuemnist,7,5,0.008,76,164.18330574035645,6,6
tissuemnist,7,5,0.008,77,163.45859050750732,6,6
tissuemnist,7,5,0.008,78,163.38431239128113,6,0
tissuemnist,7,5,0.008,79,163.1458957195282,6,3
