dataset,n_bits,rounding_threshold,p_error,image_idx,inference_time,prediction,real_tag
organcmnist,6,5,0.008,20,21.44117021560669,7,7
organcmnist,6,5,0.008,21,21.920006275177002,3,10
organcmnist,6,5,0.008,22,21.598509788513184,4,4
organcmnist,6,5,0.008,23,20.355459690093994,6,6
organcmnist,6,5,0.008,24,21.638791799545288,7,3
organcmnist,6,5,0.008,25,21.459803819656372,6,6
organcmnist,6,5,0.008,26,21.405437231063843,3,3
organcmnist,6,5,0.008,27,23.977135181427002,7,7
organcmnist,6,5,0.008,28,22.244857788085938,7,3
organcmnist,6,5,0.008,29,20.304032802581787,4,4
organcmnist,6,5,0.008,30,22.423009157180786,6,9
organcmnist,6,5,0.008,31,21.232733964920044,4,4
organcmnist,6,5,0.008,32,20.460343837738037,9,9
organcmnist,6,5,0.008,33,21.382930994033813,0,0
organcmnist,6,5,0.008,34,21.668643951416016,5,5
organcmnist,6,5,0.008,35,20.026962995529175,9,9
organcmnist,6,5,0.008,36,27.45624303817749,4,2
organcmnist,6,5,0.008,37,21.26130700111389,6,6
organcmnist,6,5,0.008,38,21.38365387916565,0,0
organcmnist,6,5,0.008,39,21.068857192993164,4,5
organcmnist,6,5,0.008,40,20.521356105804443,0,0
organcmnist,6,5,0.008,41,21.89151406288147,10,10
organcmnist,6,5,0.008,42,22.2761390209198,6,6
organcmnist,6,5,0.008,43,24.90460705757141,3,3
organcmnist,6,5,0.008,44,26.101576805114746,4,4
organcmnist,6,5,0.008,45,21.881632089614868,4,5
organcmnist,6,5,0.008,46,23.119006156921387,6,6
organcmnist,6,5,0.008,47,20.36747407913208,6,6
organcmnist,6,5,0.008,48,22.387948036193848,10,10
organcmnist,6,5,0.008,49,23.973280906677246,1,1
organcmnist,6,6,0.008,0,37.529391050338745,0,9
organcmnist,6,6,0.008,1,30.736581325531006,0,2
organcmnist,6,6,0.008,2,31.323447942733765,6,6
organcmnist,6,6,0.008,3,29.88300108909607,4,4
organcmnist,6,6,0.008,4,29.206238985061646,6,6
organcmnist,6,6,0.008,5,35.55947709083557,6,6
organcmnist,6,6,0.008,6,27.29744005203247,9,9
organcmnist,6,6,0.008,7,28.963276147842407,3,3
organcmnist,6,6,0.008,8,33.32546782493591,5,5
organcmnist,6,6,0.008,9,29.230338096618652,0,0
organcmnist,6,6,0.008,10,26.862622022628784,7,7
organcmnist,6,6,0.008,11,26.65808892250061,6,6
organcmnist,6,6,0.008,12,30.85064387321472,6,6
organcmnist,6,6,0.008,13,32.195542097091675,4,4
organcmnist,6,6,0.008,14,29.16442322731018,6,6
organcmnist,6,6,0.008,15,28.618387937545776,7,7
organcmnist,6,6,0.008,16,31.177567958831787,10,3
organcmnist,6,6,0.008,17,34.209328174591064,6,10
organcmnist,6,6,0.008,18,28.70608425140381,6,6
organcmnist,6,6,0.008,19,28.160560846328735,0,5
organcmnist,6,6,0.008,20,31.186652183532715,7,7
organcmnist,6,6,0.008,21,38.84311294555664,5,10
organcmnist,6,6,0.008,22,27.47604990005493,4,4
organcmnist,6,6,0.008,23,29.304278135299683,6,6
organcmnist,6,6,0.008,24,27.752276182174683,7,3
organcmnist,6,6,0.008,25,32.10601592063904,6,6
organcmnist,6,6,0.008,26,31.37327265739441,3,3
organcmnist,6,6,0.008,27,28.53794574737549,7,7
organcmnist,6,6,0.008,28,34.261682987213135,7,3
organcmnist,6,6,0.008,29,27.555454969406128,4,4
organcmnist,6,6,0.008,30,27.670227766036987,6,9
organcmnist,6,6,0.008,31,27.1460599899292,4,4
organcmnist,6,6,0.008,32,27.509196758270264,9,9
organcmnist,6,6,0.008,33,33.415173053741455,0,0
organcmnist,6,6,0.008,34,32.45898389816284,5,5
organcmnist,6,6,0.008,35,27.28615713119507,9,9
organcmnist,6,6,0.008,36,28.727585077285767,5,2
organcmnist,6,6,0.008,37,29.880805730819702,6,6
organcmnist,6,6,0.008,38,35.347930908203125,0,0
organcmnist,6,6,0.008,39,30.693380117416382,4,5
organcmnist,6,6,0.008,40,29.233423233032227,0,0
organcmnist,6,6,0.008,41,32.36922526359558,10,10
organcmnist,6,6,0.008,42,28.67763590812683,6,6
organcmnist,6,6,0.008,43,33.17109990119934,3,3
organcmnist,6,6,0.008,44,29.18468999862671,4,4
organcmnist,6,6,0.008,45,31.351621866226196,4,5
organcmnist,6,6,0.008,46,28.218432188034058,6,6
organcmnist,6,6,0.008,47,27.97118306159973,6,6
organcmnist,6,6,0.008,48,30.527408838272095,10,10
organcmnist,6,6,0.008,49,27.82513117790222,1,1
organcmnist,7,5,0.008,0,44.031489849090576,9,9
organcmnist,7,5,0.008,1,28.58599591255188,9,2
organcmnist,7,5,0.008,2,27.833123683929443,6,6
organcmnist,7,5,0.008,3,28.813652992248535,4,4
organcmnist,7,5,0.008,4,31.369407892227173,6,6
organcmnist,7,5,0.008,5,29.483667850494385,6,6
organcmnist,7,5,0.008,6,30.70013117790222,9,9
organcmnist,7,5,0.008,7,28.017992973327637,3,3
organcmnist,7,5,0.008,8,23.698052167892456,9,5
organcmnist,7,5,0.008,9,23.72560405731201,9,0
organcmnist,7,5,0.008,10,32.09854602813721,7,7
organcmnist,7,5,0.008,11,26.343290090560913,6,6
organcmnist,7,5,0.008,12,23.794579029083252,6,6
organcmnist,7,5,0.008,13,27.64037299156189,4,4
organcmnist,7,5,0.008,14,25.547640085220337,9,6
organcmnist,7,5,0.008,15,25.675195932388306,7,7
organcmnist,7,5,0.008,16,23.9257709980011,10,3
organcmnist,7,5,0.008,17,25.306653261184692,6,10
organcmnist,7,5,0.008,18,24.57358193397522,6,6
organcmnist,7,5,0.008,19,31.32397699356079,6,5
organcmnist,7,5,0.008,20,32.24286389350891,7,7
organcmnist,7,5,0.008,21,29.745402812957764,3,10
organcmnist,7,5,0.008,22,29.10052990913391,4,4
organcmnist,7,5,0.008,23,33.326632022857666,6,6
organcmnist,7,5,0.008,24,25.349332094192505,7,3
organcmnist,7,5,0.008,25,25.137382984161377,6,6
organcmnist,7,5,0.008,26,25.857168912887573,3,3
organcmnist,7,5,0.008,27,25.92532730102539,7,7
organcmnist,7,5,0.008,28,31.189361095428467,7,3
organcmnist,7,5,0.008,29,28.545690774917603,4,4
organcmnist,7,5,0.008,30,24.303544998168945,6,9
organcmnist,7,5,0.008,31,25.21605896949768,9,4
organcmnist,7,5,0.008,32,31.34367322921753,9,9
organcmnist,7,5,0.008,33,25.10866379737854,4,0
organcmnist,7,5,0.008,34,26.198970794677734,9,5
organcmnist,7,5,0.008,35,25.771706104278564,9,9
organcmnist,7,5,0.008,36,23.581473112106323,9,2
organcmnist,7,5,0.008,37,24.68548893928528,9,6
organcmnist,7,5,0.008,38,27.784029960632324,9,0
organcmnist,7,5,0.008,39,24.839401245117188,4,5
organcmnist,7,5,0.008,40,24.498369216918945,0,0
organcmnist,7,5,0.008,41,25.9846031665802,9,10
organcmnist,7,5,0.008,42,24.55846905708313,6,6
organcmnist,7,5,0.008,43,28.527618885040283,3,3
organcmnist,7,5,0.008,44,27.820215940475464,4,4
organcmnist,7,5,0.008,45,25.86720895767212,9,5
organcmnist,7,5,0.008,46,25.58033275604248,6,6
organcmnist,7,5,0.008,47,29.71736192703247,6,6
organcmnist,7,5,0.008,48,27.597248077392578,10,10
organcmnist,7,5,0.008,49,26.14372420310974,1,1
organcmnist,7,6,0.008,0,73.19094395637512,9,9
organcmnist,7,6,0.008,1,65.72652173042297,0,2
organcmnist,7,6,0.008,2,68.20095300674438,6,6
organcmnist,7,6,0.008,3,62.044251918792725,4,4
organcmnist,7,6,0.008,4,62.353951930999756,6,6
organcmnist,7,6,0.008,5,74.40093111991882,6,6
organcmnist,7,6,0.008,6,74.12748789787292,9,9
organcmnist,7,6,0.008,7,72.1164858341217,3,3
organcmnist,7,6,0.008,8,65.80265688896179,5,5
organcmnist,7,6,0.008,9,69.53805017471313,0,0
organcmnist,7,6,0.008,10,63.686180114746094,7,7
organcmnist,7,6,0.008,11,68.43638873100281,6,6
organcmnist,7,6,0.008,12,63.81513023376465,6,6
organcmnist,7,6,0.008,13,71.2659821510315,4,4
organcmnist,7,6,0.008,14,70.37814807891846,9,6
organcmnist,7,6,0.008,15,67.36810231208801,7,7
organcmnist,7,6,0.008,16,69.03171896934509,3,3
organcmnist,7,6,0.008,17,71.34432888031006,6,10
organcmnist,7,6,0.008,18,63.03292179107666,6,6
organcmnist,7,6,0.008,19,70.15783023834229,0,5
organcmnist,7,6,0.008,20,69.09937477111816,7,7
organcmnist,7,6,0.008,21,63.323874950408936,3,10
organcmnist,7,6,0.008,22,63.10724091529846,4,4
organcmnist,7,6,0.008,23,66.70273184776306,6,6
organcmnist,7,6,0.008,24,58.89152979850769,7,3
organcmnist,7,6,0.008,25,61.427788972854614,6,6
organcmnist,7,6,0.008,26,66.91582226753235,3,3
organcmnist,7,6,0.008,27,63.73239707946777,7,7
organcmnist,7,6,0.008,28,63.332629919052124,7,3
organcmnist,7,6,0.008,29,74.38405084609985,4,4
organcmnist,7,6,0.008,30,64.73177814483643,6,9
organcmnist,7,6,0.008,31,71.25860404968262,4,4
organcmnist,7,6,0.008,32,75.80878376960754,9,9
organcmnist,7,6,0.008,33,63.280001640319824,0,0
organcmnist,7,6,0.008,34,65.67343592643738,5,5
organcmnist,7,6,0.008,35,71.67767095565796,9,9
organcmnist,7,6,0.008,36,71.99854493141174,9,2
organcmnist,7,6,0.008,37,68.74432897567749,6,6
organcmnist,7,6,0.008,38,63.91301202774048,9,0
organcmnist,7,6,0.008,39,66.46388125419617,4,5
organcmnist,7,6,0.008,40,72.11738109588623,0,0
organcmnist,7,6,0.008,41,79.06715178489685,10,10
organcmnist,7,6,0.008,42,71.1055200099945,6,6
organcmnist,7,6,0.008,43,61.801374197006226,3,3
organcmnist,7,6,0.008,44,63.5910758972168,4,4
organcmnist,7,6,0.008,45,64.87135791778564,9,5
organcmnist,7,6,0.008,46,62.354984998703,6,6
organcmnist,7,6,0.008,47,67.11399412155151,6,6
organcmnist,7,6,0.008,48,61.329115867614746,10,10
organcmnist,7,6,0.008,49,66.22943925857544,1,1
