,model,max_depth,n_bits,n_features,training_time,compilation_time,prediction_time,accuracy,f1
22,RandomForestClassifier,3,3,12,0.008631625000000476,0,0.0003487919999995981,0.876,0.8669527896995708
23,RandomForestClassifier,3,3,13,0.008638291000000464,0,0.00034454199999967017,0.9,0.895397489539749
24,RandomForestClassifier,3,3,14,0.00825054199999986,0,0.0004322090000004053,0.872,0.8545454545454545
25,RandomForestClassifier,3,3,15,0.00848179100000035,0,0.0003279999999996619,0.9,0.8962655601659751
26,RandomForestClassifier,3,3,16,0.009830041999999928,0,0.00034624999999977035,0.88,0.8790322580645161
27,RandomForestClassifier,3,3,17,0.009788040999999303,0,0.0003603329999997129,0.884,0.8796680497925311
28,RandomForestClassifier,3,3,18,0.009532333000000115,0,0.0003813749999999061,0.9,0.8927038626609443
29,RandomForestClassifier,3,3,19,0.009504125000000307,0,0.0004352079999998537,0.892,0.8932806324110671
30,RandomForestClassifier,3,4,5,0.012625665999999924,0,0.0009427500000001032,0.924,0.924901185770751
31,RandomForestClassifier,3,4,6,0.00804199999999966,0,0.00038445800000008745,0.892,0.8841201716738197
32,RandomForestClassifier,3,4,7,0.007638041999999956,0,0.00037420800000020904,0.864,0.8629032258064516
33,RandomForestClassifier,3,4,8,0.007561292000000108,0,0.00035687500000047834,0.904,0.8991596638655462
34,RandomForestClassifier,3,4,9,0.018383708,0,0.0004150410000001159,0.908,0.9053497942386831
35,RandomForestClassifier,3,4,10,0.009614374999999953,0,0.00038858399999952553,0.896,0.9029850746268657
36,RandomForestClassifier,3,4,11,0.008867667000000523,0,0.0003488330000003259,0.876,0.8734693877551021
37,RandomForestClassifier,3,4,12,0.010247375000000503,0,0.00044216700000010434,0.888,0.8813559322033898
38,RandomForestClassifier,3,4,13,0.013451207999999326,0,0.00046708400000028405,0.9,0.8945147679324894
39,RandomForestClassifier,3,4,14,0.01346233299999966,0,0.000384458999999282,0.868,0.847926267281106
40,RandomForestClassifier,3,4,15,0.009032792000000178,0,0.0007802500000000379,0.892,0.8879668049792531
41,RandomForestClassifier,3,4,16,0.011450458999999746,0,0.0011347910000001349,0.888,0.8852459016393442
42,RandomForestClassifier,3,4,17,0.013587832999999883,0,0.0004878750000001375,0.876,0.8724279835390947
43,RandomForestClassifier,3,4,18,0.01381066600000036,0,0.0010248329999997807,0.888,0.8803418803418803
44,RandomForestClassifier,3,4,19,0.010699208000000127,0,0.00045362500000045713,0.884,0.8897338403041825
45,RandomForestClassifier,3,5,5,0.007697249999999656,0,0.0003915000000001001,0.912,0.9126984126984127
46,RandomForestClassifier,3,5,6,0.019080999999999904,0,0.0004352910000005039,0.888,0.8842975206611571
47,RandomForestClassifier,3,5,7,0.017737291999999627,0,0.0004260829999997995,0.864,0.859504132231405
48,RandomForestClassifier,3,5,8,0.008144040999999547,0,0.00038937500000013614,0.88,0.8695652173913043
49,RandomForestClassifier,3,5,9,0.01309404199999964,0,0.000614125000000243,0.904,0.9008264462809917
50,RandomForestClassifier,3,5,10,0.010169375000000258,0,0.00042087499999965416,0.856,0.8686131386861314
51,RandomForestClassifier,3,5,11,0.017081249999999493,0,0.0004499169999991892,0.86,0.851063829787234
52,RandomForestClassifier,3,5,12,0.00911695899999998,0,0.0004040830000002771,0.872,0.8608695652173913
53,RandomForestClassifier,3,5,13,0.013125916999999987,0,0.0004075000000005602,0.912,0.907563025210084
54,RandomForestClassifier,3,5,14,0.013867583999999766,0,0.00036587499999996,0.852,0.8340807174887892
55,RandomForestClassifier,3,5,15,0.009583250000000376,0,0.00041062499999977575,0.88,0.8717948717948718
56,RandomForestClassifier,3,5,16,0.016321291999999765,0,0.0011368750000002592,0.86,0.8679245283018868
57,RandomForestClassifier,3,5,17,0.015230625000000053,0,0.0009932499999996125,0.888,0.8888888888888888
58,RandomForestClassifier,3,5,18,0.010310374999999539,0,0.00040362500000057366,0.86,0.8471615720524017
59,RandomForestClassifier,3,5,19,0.01779891699999947,0,0.0009309999999995711,0.888,0.8914728682170543
60,RandomForestClassifier,3,6,5,0.007681874999999394,0,0.00039058299999972235,0.92,0.921875
61,RandomForestClassifier,3,6,6,0.008174459000000134,0,0.0009327909999994333,0.888,0.8813559322033898
62,RandomForestClassifier,3,6,7,0.010207832999999944,0,0.0004051670000002616,0.852,0.852589641434263
63,RandomForestClassifier,3,6,8,0.008542457999999975,0,0.0008581659999995495,0.876,0.8658008658008658
64,RandomForestClassifier,3,6,9,0.01231716599999988,0,0.0003899159999996016,0.944,0.9411764705882353
65,RandomForestClassifier,3,6,10,0.015174082999999783,0,0.00040587500000022203,0.856,0.8656716417910447
66,RandomForestClassifier,3,6,11,0.011547334000000298,0,0.0007178749999994238,0.88,0.8760330578512396
67,RandomForestClassifier,3,6,12,0.00865933299999977,0,0.00036479099999997544,0.904,0.9
68,RandomForestClassifier,3,6,13,0.07014579099999985,0,0.0004677499999994339,0.896,0.8898305084745762
69,RandomForestClassifier,3,6,14,0.009367375000000067,0,0.00041295799999918614,0.856,0.8333333333333334
70,RandomForestClassifier,3,6,15,0.016043209000000225,0,0.0004347080000002279,0.892,0.8870292887029289
71,RandomForestClassifier,3,6,16,0.022688000000000486,0,0.00042729199999946843,0.88,0.8790322580645161
72,RandomForestClassifier,3,6,17,0.016392583000000016,0,0.0005132500000000206,0.88,0.8760330578512396
73,RandomForestClassifier,3,6,18,0.011491083000000124,0,0.0004208339999998145,0.88,0.8739495798319328
74,RandomForestClassifier,3,6,19,0.010305333999999888,0,0.00038545900000030997,0.9,0.9019607843137255
75,RandomForestClassifier,3,7,5,0.01042787500000042,0,0.00036629199999982376,0.916,0.9169960474308301
76,RandomForestClassifier,3,7,6,0.007265165999999823,0,0.0003622920000001528,0.908,0.902127659574468
77,RandomForestClassifier,3,7,7,0.007340541999999672,0,0.0003477500000004241,0.856,0.85
78,RandomForestClassifier,3,7,8,0.009085832999999433,0,0.0004192080000002818,0.896,0.8898305084745762
79,RandomForestClassifier,3,7,9,0.011868040999999607,0,0.00038850000000056895,0.9,0.8898678414096917
80,RandomForestClassifier,3,7,10,0.009254792000000123,0,0.00040004199999987833,0.868,0.8745247148288974
81,RandomForestClassifier,3,7,11,0.0092184590000004,0,0.00036837499999986534,0.876,0.8680851063829788
82,RandomForestClassifier,3,7,12,0.009037874999999751,0,0.000354125000000316,0.884,0.8765957446808511
83,RandomForestClassifier,3,7,13,0.009086249999999296,0,0.00046312500000045276,0.908,0.9061224489795918
84,RandomForestClassifier,3,7,14,0.008475250000000045,0,0.0004531659999997828,0.844,0.8311688311688312
85,RandomForestClassifier,3,7,15,0.00854329200000059,0,0.00038508300000028584,0.892,0.8860759493670886
86,RandomForestClassifier,3,7,16,0.014057124999999893,0,0.0008691670000002816,0.884,0.8835341365461847
87,RandomForestClassifier,3,7,17,0.010230540999999427,0,0.00044270800000045796,0.888,0.8870967741935484
88,RandomForestClassifier,3,7,18,0.01448412500000007,0,0.0004010000000000957,0.884,0.8755364806866953
89,RandomForestClassifier,3,7,19,0.010979333000000757,0,0.0004243749999996993,0.88,0.8846153846153846
90,RandomForestClassifier,3,8,5,0.01693954200000025,0,0.00040499999999976666,0.9,0.9011857707509882
91,RandomForestClassifier,3,8,6,0.008053666000000348,0,0.0003984999999993022,0.88,0.8728813559322034
92,RandomForestClassifier,3,8,7,0.007827999999999946,0,0.00038229200000028385,0.86,0.8616600790513834
93,RandomForestClassifier,3,8,8,0.007979749999999619,0,0.0003704579999999069,0.9,0.895397489539749
94,RandomForestClassifier,3,8,9,0.015179791999999637,0,0.0004264159999998185,0.896,0.8849557522123894
95,RandomForestClassifier,3,8,10,0.01754616699999989,0,0.0004252080000002323,0.88,0.8872180451127819
96,RandomForestClassifier,3,8,11,0.009552916000000522,0,0.0010171250000006182,0.88,0.8706896551724138
97,RandomForestClassifier,3,8,12,0.018171833000000248,0,0.00039354200000030204,0.884,0.8765957446808511
98,RandomForestClassifier,3,8,13,0.011849917000000154,0,0.0003903340000004363,0.884,0.8776371308016878
99,RandomForestClassifier,3,8,14,0.018790457999999788,0,0.00047087499999953764,0.848,0.8288288288288288
100,RandomForestClassifier,3,8,15,0.009117125000000392,0,0.0003638330000006462,0.884,0.8786610878661087
101,RandomForestClassifier,3,8,16,0.015512833000000725,0,0.0004022500000004925,0.896,0.8925619834710744
102,RandomForestClassifier,3,8,17,0.011023083999999628,0,0.0004238330000001511,0.908,0.9068825910931174
103,RandomForestClassifier,3,8,18,0.020200374999999937,0,0.00038349999999987006,0.876,0.8634361233480177
104,RandomForestClassifier,3,8,19,0.011004499999999418,0,0.000483749999999894,0.9,0.9042145593869731
105,RandomForestClassifier,3,9,5,0.007949500000000498,0,0.003347167000000262,0.92,0.92
106,RandomForestClassifier,3,9,6,0.009345666999999835,0,0.0004190830000005974,0.9,0.8927038626609443
107,RandomForestClassifier,3,9,7,0.009274541999999997,0,0.0004589159999994763,0.86,0.8594377510040161
108,RandomForestClassifier,3,9,8,0.014610624999999544,0,0.0022058749999995797,0.892,0.8831168831168831
109,RandomForestClassifier,3,9,9,0.013306374999999981,0,0.0009894169999995484,0.916,0.9128630705394191
110,RandomForestClassifier,3,9,10,0.00910270799999946,0,0.0003790419999996075,0.864,0.8671875
111,RandomForestClassifier,3,9,11,0.027812250000000205,0,0.0004029169999997251,0.872,0.8632478632478633
112,RandomForestClassifier,3,9,12,0.00972133399999997,0,0.00042074999999996976,0.876,0.8669527896995708
113,RandomForestClassifier,3,9,13,0.010511625000000357,0,0.000991417000000716,0.908,0.9068825910931174
114,RandomForestClassifier,3,9,14,0.013060625000000492,0,0.00043287499999955514,0.852,0.832579185520362
115,RandomForestClassifier,3,9,15,0.017685916999999662,0,0.0005048340000000096,0.892,0.8888888888888888
116,RandomForestClassifier,3,9,16,0.02013041600000065,0,0.000440333000000237,0.88,0.8809523809523809
117,RandomForestClassifier,3,9,17,0.016672584000000157,0,0.0005042089999998112,0.896,0.8976377952755905
118,RandomForestClassifier,3,9,18,0.036858417000000365,0,0.000548666000000253,0.892,0.8841201716738197
119,RandomForestClassifier,3,9,19,0.016259416999999665,0,0.00045900000000020924,0.884,0.8853754940711462
120,RandomForestClassifier,3,10,5,0.013005457999999415,0,0.0004156659999994261,0.9,0.8979591836734694
121,RandomForestClassifier,3,10,6,0.00798745900000064,0,0.00039474999999988825,0.88,0.8717948717948718
122,RandomForestClassifier,3,10,7,0.017717042000000127,0,0.000988333000000452,0.868,0.8595744680851064
123,RandomForestClassifier,3,10,8,0.010653916999999957,0,0.0008947909999994508,0.888,0.8793103448275862
124,RandomForestClassifier,3,10,9,0.009459875000000117,0,0.0007824999999996862,0.908,0.9053497942386831
125,RandomForestClassifier,3,10,10,0.01416483299999971,0,0.00044641700000003226,0.872,0.8805970149253731
126,RandomForestClassifier,3,10,11,0.013002166999999787,0,0.0004145829999995243,0.872,0.8632478632478633
127,RandomForestClassifier,3,10,12,0.012874125000000625,0,0.0004114170000004691,0.892,0.8860759493670886
128,RandomForestClassifier,3,10,13,0.014388750000000172,0,0.00043725000000005565,0.92,0.9180327868852459
129,RandomForestClassifier,3,10,14,0.013764166999999716,0,0.0004889580000000393,0.872,0.8596491228070176
130,RandomForestClassifier,3,10,15,0.01859733299999977,0,0.000835750000000246,0.868,0.8583690987124464
131,RandomForestClassifier,3,10,16,0.01206066700000008,0,0.00101712499999973,0.896,0.896
132,RandomForestClassifier,3,10,17,0.01383920800000027,0,0.0004060840000006394,0.888,0.8914728682170543
133,RandomForestClassifier,3,10,18,0.011283957999999927,0,0.00043174999999973096,0.884,0.8744588744588745
134,RandomForestClassifier,3,10,19,0.04139770899999995,0,0.00046170899999964377,0.896,0.8992248062015504
135,RandomForestClassifier,3,11,5,0.008058457999999824,0,0.00042358299999989413,0.9,0.8979591836734694
136,RandomForestClassifier,3,11,6,0.011779208999999291,0,0.0003854589999994218,0.9,0.8962655601659751
137,RandomForestClassifier,3,11,7,0.007685459000000172,0,0.0003635419999996614,0.864,0.860655737704918
138,RandomForestClassifier,3,11,8,0.0078634580000001,0,0.000621875000000216,0.888,0.8782608695652174
139,RandomForestClassifier,3,11,9,0.008598915999999512,0,0.00034183300000023564,0.924,0.9191489361702128
140,RandomForestClassifier,3,11,10,0.00870520799999941,0,0.00035729199999945394,0.864,0.8702290076335878
141,RandomForestClassifier,3,11,11,0.009114416999999264,0,0.0003656669999996254,0.892,0.8888888888888888
142,RandomForestClassifier,3,11,12,0.010122250000000221,0,0.00033833399999938507,0.864,0.8583333333333333
143,RandomForestClassifier,3,11,13,0.008516625000000388,0,0.00035941600000022333,0.9,0.8936170212765957
144,RandomForestClassifier,3,11,14,0.008530207999999817,0,0.0003329579999995502,0.848,0.8347826086956521
145,RandomForestClassifier,3,11,15,0.008348374999999741,0,0.000514375000000733,0.868,0.8595744680851064
146,RandomForestClassifier,3,11,16,0.013177542000000209,0,0.0004984160000001125,0.884,0.8806584362139918
147,RandomForestClassifier,3,11,17,0.012157666000000233,0,0.0009163340000002407,0.904,0.9047619047619048
148,RandomForestClassifier,3,11,18,0.012056208999999818,0,0.0004057909999994891,0.884,0.8744588744588745
149,RandomForestClassifier,3,11,19,0.012227792000000015,0,0.0004928749999999482,0.884,0.888030888030888
150,RandomForestClassifier,4,2,5,0.01042849999999973,0,0.0004125000000003709,0.928,0.9291338582677166
151,RandomForestClassifier,4,2,6,0.008710959000000074,0,0.0005241670000000198,0.912,0.9083333333333333
152,RandomForestClassifier,4,2,7,0.016748791000000374,0,0.0009391249999994855,0.908,0.9068825910931174
153,RandomForestClassifier,4,2,8,0.008685499999999458,0,0.00045324999999962756,0.912,0.9067796610169492
154,RandomForestClassifier,4,2,9,0.021331041000000717,0,0.00047633299999993994,0.92,0.9137931034482759
155,RandomForestClassifier,4,2,10,0.022435916000000056,0,0.0005189999999997141,0.888,0.8947368421052632
156,RandomForestClassifier,4,2,11,0.07695754099999963,0,0.0004811250000003042,0.9,0.897119341563786
157,RandomForestClassifier,4,2,12,0.01780204100000038,0,0.0004693329999998497,0.896,0.8916666666666667
158,RandomForestClassifier,4,2,13,0.011330124999999747,0,0.0003916249999997845,0.912,0.9083333333333333
159,RandomForestClassifier,4,2,14,0.016549125000000053,0,0.00045404100000023817,0.86,0.8356807511737089
160,RandomForestClassifier,4,2,15,0.010659833000000063,0,0.00041916599999947124,0.888,0.8833333333333333
161,RandomForestClassifier,4,2,16,0.013354707999999604,0,0.0004039999999996269,0.88,0.8760330578512396
162,RandomForestClassifier,4,2,17,0.01849087500000035,0,0.00046366700000000094,0.884,0.8825910931174089
163,RandomForestClassifier,4,2,18,0.022029333999999956,0,0.00045529100000063494,0.896,0.8879310344827587
164,RandomForestClassifier,4,2,19,0.02111229100000056,0,0.0005155409999995086,0.9,0.9019607843137255
165,RandomForestClassifier,4,3,5,0.015838375000000404,0,0.0004026669999994681,0.924,0.9243027888446215
166,RandomForestClassifier,4,3,6,0.008279958000000143,0,0.0004085419999997342,0.916,0.9113924050632911
167,RandomForestClassifier,4,3,7,0.01830183399999985,0,0.000416250000000673,0.892,0.889795918367347
168,RandomForestClassifier,4,3,8,0.00836004099999954,0,0.0003918330000001191,0.888,0.8782608695652174
169,RandomForestClassifier,4,3,9,0.010360208999999898,0,0.0004442920000000683,0.92,0.9173553719008265
170,RandomForestClassifier,4,3,10,0.010090708999999976,0,0.00039433300000002447,0.872,0.8787878787878788
171,RandomForestClassifier,4,3,11,0.018939082999999357,0,0.0004692079999992771,0.896,0.8916666666666667
172,RandomForestClassifier,4,3,12,0.014846791000000081,0,0.0009384590000003357,0.904,0.9
173,RandomForestClassifier,4,3,13,0.011265791000000469,0,0.0004089580000004034,0.928,0.9256198347107438
174,RandomForestClassifier,4,3,14,0.01030404199999957,0,0.0004062500000001634,0.872,0.8504672897196262
175,RandomForestClassifier,4,3,15,0.010583165999999977,0,0.00037345799999943807,0.884,0.8765957446808511
176,RandomForestClassifier,4,3,16,0.01117025000000016,0,0.00040920899999985494,0.892,0.889795918367347
177,RandomForestClassifier,4,3,17,0.017878291999999796,0,0.000501625000000061,0.888,0.8852459016393442
178,RandomForestClassifier,4,3,18,0.012122082999999506,0,0.0003795419999992333,0.9,0.8927038626609443
179,RandomForestClassifier,4,3,19,0.011785582999999988,0,0.0003719579999996725,0.912,0.9140625
180,RandomForestClassifier,4,4,5,0.00881008300000019,0,0.0004509999999999792,0.936,0.937007874015748
181,RandomForestClassifier,4,4,6,0.008929584000000546,0,0.005308375000000254,0.908,0.9037656903765691
182,RandomForestClassifier,4,4,7,0.009751833000000154,0,0.0004017499999999785,0.9,0.8962655601659751
183,RandomForestClassifier,4,4,8,0.011296749999999633,0,0.0004539170000015247,0.904,0.8983050847457628
184,RandomForestClassifier,4,4,9,0.013688708000000105,0,0.0009394999999994269,0.904,0.896551724137931
185,RandomForestClassifier,4,4,10,0.014762167000000659,0,0.0011190839999990487,0.884,0.888030888030888
186,RandomForestClassifier,4,4,11,0.01668437500000053,0,0.0004567919999995951,0.904,0.9008264462809917
187,RandomForestClassifier,4,4,12,0.01715504200000062,0,0.0004710000000009984,0.904,0.8983050847457628
188,RandomForestClassifier,4,4,13,0.019433209000000673,0,0.0004196249999992574,0.916,0.9163346613545816
189,RandomForestClassifier,4,4,14,0.014794042000000118,0,0.00046045799999916426,0.856,0.8348623853211009
190,RandomForestClassifier,4,4,15,0.011752792000001122,0,0.0004766250000010075,0.892,0.8851063829787233
191,RandomForestClassifier,4,4,16,0.01298241599999983,0,0.000540291999998388,0.904,0.9047619047619048
192,RandomForestClassifier,4,4,17,0.014469208999999594,0,0.0013237910000007957,0.888,0.8842975206611571
193,RandomForestClassifier,4,4,18,0.012313958000000014,0,0.00046995800000004806,0.896,0.8888888888888888
194,RandomForestClassifier,4,4,19,0.01316637500000084,0,0.0004910000000002412,0.908,0.9105058365758755
195,RandomForestClassifier,4,5,5,0.0093137919999986,0,0.00038012499999950933,0.928,0.9285714285714286
196,RandomForestClassifier,4,5,6,0.013083624999998378,0,0.0005478749999987542,0.896,0.8907563025210085
197,RandomForestClassifier,4,5,7,0.009296499999999597,0,0.0004290830000002188,0.888,0.8888888888888888
198,RandomForestClassifier,4,5,8,0.018732458000000562,0,0.003087000000000728,0.896,0.8916666666666667
199,RandomForestClassifier,4,5,9,0.014581334000000723,0,0.0008622079999991428,0.912,0.9098360655737705
200,RandomForestClassifier,4,5,10,0.009888375000000948,0,0.00037604200000096455,0.884,0.8888888888888888
201,RandomForestClassifier,4,5,11,0.009318916999999871,0,0.00043645899999944504,0.888,0.8852459016393442
202,RandomForestClassifier,4,5,12,0.00935349999999957,0,0.00035416700000112655,0.896,0.8925619834710744
203,RandomForestClassifier,4,5,13,0.009474125000000555,0,0.00037658300000131817,0.928,0.9262295081967213
204,RandomForestClassifier,4,5,14,0.009590958000000427,0,0.0003702919999994947,0.868,0.8506787330316742
205,RandomForestClassifier,4,5,15,0.012813790999999242,0,0.0008427920000002587,0.908,0.9029535864978903
206,RandomForestClassifier,4,5,16,0.011148374999999433,0,0.00035116699999981904,0.9,0.897119341563786
207,RandomForestClassifier,4,5,17,0.01345116600000118,0,0.0004737499999993844,0.892,0.889795918367347
208,RandomForestClassifier,4,5,18,0.012798166999999694,0,0.00047900000000034026,0.9,0.8917748917748918
209,RandomForestClassifier,4,5,19,0.017396833000001166,0,0.00039400000000000546,0.896,0.8984375
210,RandomForestClassifier,4,6,5,0.009343874999999002,0,0.0004384169999998022,0.912,0.9140625
211,RandomForestClassifier,4,6,6,0.00836129200000002,0,0.00038929100000117955,0.924,0.9205020920502092
212,RandomForestClassifier,4,6,7,0.016261207999999527,0,0.00047920899999986943,0.888,0.8870967741935484
213,RandomForestClassifier,4,6,8,0.020955125000000407,0,0.000488959000000122,0.876,0.8713692946058091
214,RandomForestClassifier,4,6,9,0.0209402910000005,0,0.00044912499999938404,0.928,0.9243697478991597
215,RandomForestClassifier,4,6,10,0.08003204100000083,0,0.0004919999999994928,0.884,0.8913857677902621
216,RandomForestClassifier,4,6,11,0.01036333400000089,0,0.0004945830000000484,0.9,0.897119341563786
217,RandomForestClassifier,4,6,12,0.010451542000000202,0,0.0004531659999997828,0.904,0.9
218,RandomForestClassifier,4,6,13,0.01772608299999945,0,0.000491084000000086,0.908,0.9029535864978903
219,RandomForestClassifier,4,6,14,0.0114399590000005,0,0.0004667919999992165,0.856,0.8378378378378378
220,RandomForestClassifier,4,6,15,0.011057750000000865,0,0.0004727080000002104,0.892,0.8851063829787233
221,RandomForestClassifier,4,6,16,0.013150834000001055,0,0.0004983749999993847,0.88,0.88
222,RandomForestClassifier,4,6,17,0.013183082999999485,0,0.0004081249999998704,0.896,0.8934426229508197
223,RandomForestClassifier,4,6,18,0.012203540999999873,0,0.0004576249999992399,0.9,0.8936170212765957
224,RandomForestClassifier,4,6,19,0.012674249999999887,0,0.0005193750000014319,0.884,0.888030888030888
225,RandomForestClassifier,4,7,5,0.009070291000000452,0,0.0003757079999999746,0.92,0.9212598425196851
226,RandomForestClassifier,4,7,6,0.01886362499999983,0,0.00047841700000006426,0.904,0.8991596638655462
227,RandomForestClassifier,4,7,7,0.008312583000000373,0,0.0004019999999993473,0.888,0.8888888888888888
228,RandomForestClassifier,4,7,8,0.008155625000000555,0,0.00037916600000009737,0.884,0.8806584362139918
229,RandomForestClassifier,4,7,9,0.010978833000001131,0,0.0004277919999999824,0.944,0.9426229508196722
230,RandomForestClassifier,4,7,10,0.010882665999998764,0,0.00046379199999968534,0.892,0.8981132075471698
231,RandomForestClassifier,4,7,11,0.010268291999999235,0,0.00042891700000069477,0.9,0.8987854251012146
232,RandomForestClassifier,4,7,12,0.016495625000001013,0,0.00043208300000152633,0.9,0.8945147679324894
233,RandomForestClassifier,4,7,13,0.011643125000000865,0,0.0004826250000000698,0.924,0.9218106995884774
234,RandomForestClassifier,4,7,14,0.0160493749999997,0,0.0004572500000001867,0.88,0.8636363636363636
235,RandomForestClassifier,4,7,15,0.016940041999999877,0,0.00044250000000012335,0.892,0.8870292887029289
236,RandomForestClassifier,4,7,16,0.01844462500000077,0,0.001184666000000334,0.908,0.9076305220883534
237,RandomForestClassifier,4,7,17,0.016551124999999445,0,0.0008534999999998405,0.884,0.8835341365461847
238,RandomForestClassifier,4,7,18,0.01238500000000009,0,0.00044829199999973923,0.884,0.8733624454148472
239,RandomForestClassifier,4,7,19,0.012110707999999804,0,0.0004751659999993052,0.892,0.896551724137931
240,RandomForestClassifier,4,8,5,0.036990041999999335,0,0.00047354199999993796,0.924,0.9224489795918367
241,RandomForestClassifier,4,8,6,0.009056250000000432,0,0.00041379200000157823,0.904,0.8983050847457628
242,RandomForestClassifier,4,8,7,0.008209209000000328,0,0.00038495799999971325,0.868,0.8619246861924686
243,RandomForestClassifier,4,8,8,0.009352040999999645,0,0.0012713340000001239,0.904,0.9008264462809917
244,RandomForestClassifier,4,8,9,0.01799995800000076,0,0.001216874999999007,0.932,0.9276595744680851
245,RandomForestClassifier,4,8,10,0.016824874999999295,0,0.000989833999998524,0.88,0.8846153846153846
246,RandomForestClassifier,4,8,11,0.011118167000001122,0,0.0005085840000003117,0.868,0.8595744680851064
247,RandomForestClassifier,4,8,12,0.01131066599999997,0,0.0004339159999986464,0.908,0.902127659574468
248,RandomForestClassifier,4,8,13,0.01456983399999956,0,0.0009916669999991967,0.908,0.9029535864978903
249,RandomForestClassifier,4,8,14,0.010977958000001564,0,0.000406916999999396,0.868,0.8506787330316742
250,RandomForestClassifier,4,8,15,0.013222708000000694,0,0.0008245419999983739,0.9,0.8962655601659751
251,RandomForestClassifier,4,8,16,0.013342374999998796,0,0.00047662499999923114,0.892,0.891566265060241
252,RandomForestClassifier,4,8,17,0.012662290999999826,0,0.000401540999998673,0.896,0.8951612903225806
253,RandomForestClassifier,4,8,18,0.011550416000000396,0,0.0004236249999998165,0.888,0.8803418803418803
254,RandomForestClassifier,4,8,19,0.01163425000000018,0,0.0004036249999987973,0.9,0.9034749034749034
255,RandomForestClassifier,4,9,5,0.013660291000000768,0,0.001609042000000116,0.928,0.9291338582677166
256,RandomForestClassifier,4,9,6,0.019546500000000577,0,0.0004371250000012594,0.912,0.907563025210084
257,RandomForestClassifier,4,9,7,0.00882270800000029,0,0.0004758339999995087,0.888,0.888
258,RandomForestClassifier,4,9,8,0.008857374999999834,0,0.0004185000000003214,0.912,0.9083333333333333
259,RandomForestClassifier,4,9,9,0.01058295800000053,0,0.0004134169999989723,0.928,0.9230769230769231
260,RandomForestClassifier,4,9,10,0.009694458000000239,0,0.0003890410000000344,0.86,0.8689138576779026
261,RandomForestClassifier,4,9,11,0.0099360000000015,0,0.000403584000000734,0.888,0.888
262,RandomForestClassifier,4,9,12,0.010015875000000563,0,0.0004261660000004497,0.908,0.9053497942386831
263,RandomForestClassifier,4,9,13,0.009703583000000293,0,0.00039083400000095025,0.912,0.9083333333333333
264,RandomForestClassifier,4,9,14,0.010025499999999354,0,0.00044895799999977726,0.864,0.8411214953271028
265,RandomForestClassifier,4,9,15,0.009419791999999205,0,0.00036020900000011125,0.888,0.8793103448275862
266,RandomForestClassifier,4,9,16,0.011623166999999768,0,0.0004002090000003733,0.892,0.8932806324110671
267,RandomForestClassifier,4,9,17,0.011286042000000052,0,0.0003825830000003805,0.884,0.8806584362139918
268,RandomForestClassifier,4,9,18,0.011077166999999832,0,0.000374125000000447,0.88,0.8717948717948718
269,RandomForestClassifier,4,9,19,0.011372125000001176,0,0.0003727090000005262,0.908,0.9098039215686274
